NCBIGene:485337	TPP1	OMIA:001472-9615	Neuronal ceroid lipofuscinosis, 2 in dog	has phenotype
MGI:4360917	Tg(tetO-PLAGL2)P3Ysy/0; Tg(SFTPC-rtTA)5Jaw/0 [involves: FVB/N]	DOID:9675	pulmonary emphysema	is model of
MGI:5661527	Mus81<tm1Esse>/Mus81<tm1Esse> [involves: 129P2/OlaHsd * C57BL/6J]	DOID:9675	pulmonary emphysema	is model of
MGI:3581437	Itgb6<tm1Des>/Itgb6<tm1Des> [involves: 129T2/SvEms]	DOID:9675	pulmonary emphysema	is model of
MGI:2181617	Kl<kl>/Kl<kl> [either: C.Cg-Kl<kl> or (involves: C3H/HeJ * C57BL/6J)]	DOID:9675	pulmonary emphysema	is model of
MGI:4830478	Tg(HP-MMP1a)34-1Cha/Tg(HP-MMP1a)34-1Cha [involves: C57BL/6J * CBA/J]	DOID:9675	pulmonary emphysema	is model of
MGI:3800675	Fbn1<Tsk>/Fbn1<+>; Il4ra<tm1Sz>/Il4ra<tm1Sz> [involves: BALB/cJ * C57BL/6J * C57BL/10 * DBA/2]	DOID:9675	pulmonary emphysema	is model of
MGI:3706992	Tlr4<tm1Aki>/Tlr4<tm1Aki> [B6.129P2-Tlr4<tm1Aki>]	DOID:9675	pulmonary emphysema	is model of
MGI:3800676	Fbn1<Tsk>/Fbn1<+>; Il4ra<tm1Sz>/Il4ra<+> [involves: BALB/cJ * C57BL/6J * C57BL/10 * DBA/2]	DOID:9675	pulmonary emphysema	is model of
MGI:5306592	Jun<tm4Wag>/Jun<tm4Wag>; Tg(Sftpc-cre)1Blh/0 [involves: 129P2/OlaHsd * C57BL/6 * DBA/2]	DOID:9675	pulmonary emphysema	is model of
MGI:3588035	Bloc1s6<pa>/Bloc1s6<pa> [B6.Cg-Bloc1s6<pa>/J]	DOID:9675	pulmonary emphysema	is model of
MGI:3608986	Fut8<tm1Nta>/Fut8<tm1Nta> [involves: 129S2/SvPas]	DOID:9675	pulmonary emphysema	is model of
MGI:3619520	Fbn1<Tsk>/Fbn1<+> [B6.Cg-Fbn1<Tsk>]	DOID:9675	pulmonary emphysema	is model of
MGI:5475008	Tg(Msr1-MMP9)#Apar/0 [B6.Cg-Tg(Msr1-MMP9)#Apar]	DOID:9675	pulmonary emphysema	is model of
MGI:3800678	Fbn1<Tsk>/Fbn1<+>; Tgfb1<tm1N>/Tgfb1<+> [involves: 129S/SvEv * C57BL/6J * C57BL/10 * DBA/2]	DOID:9675	pulmonary emphysema	is model of
MGI:4830477	Tg(HP-MMP1a)34-1Cha/0 [involves: C57BL/6J * CBA/J]	DOID:9675	pulmonary emphysema	is model of
NCBIGene:393322767	MLPH	OMIA:000206-9986	Coat colour, dilute in rabbit	has phenotype
MGI:96573	Ins2	DOID:4195	hyperglycemia	is marker for
ZFIN:ZDB-FISH-150901-29105	ZFIN:ZDB-FISH-150901-29105	DOID:4195	hyperglycemia	is model of
NCBIGene:406185	ATP7A	OMIA:000640-9615	Menkes disease in dog	has phenotype
OMIA-breed:384	Tibetan Terrier (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:634	Vizsla (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:32	Bull Terrier (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:274	Walker Hound (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:764	American cocker spaniel (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:182	Basset Hound (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:872	Lusitano (horse)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:848	American Saddlebred (horse)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:313	Kerry Blue Terrier (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:765	American Staffordshire terrier (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:766	American pit bull terrier (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:23	Soft Coated Wheaten Terrier (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:770	Podenco dog (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:546	Jack Russell Terrier (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:769	French bull dog (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:235	Golden Retriever (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:85	Beagle (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:771	wheaten terrier (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:636	English Cocker Spaniel (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:393	Pug (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:84	Doberman Pinscher (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:463	German Shorthair Pointer (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:767	Brussels griffon (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:104	Bernese Mountain dog (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:213	Afghan Hound (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:282	Weimaraner (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:327	Border Collie (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:11	German Shepherd Dog (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:619	German Pinscher (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:134	Arabian (horse)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:265	Bulldog (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:868	Paso Fino (horse)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:401	Australian Shepherd (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
OMIA-breed:379	Norwegian Elkhound (dog)	OMIM:154230	46,XY sex reversal, type 4	is model of
NCBIGene:39043912	MLPH	OMIA:000206-9685	Coat colour, dilute in domestic cat	has phenotype
NCBIGene:105202467	EDN3	OMIA:001671-9031	Also known as Dermal hyperpigmentation	has phenotype
MGI:97171	Mt1	Orphanet:178320	Acute lung injury	is marker for
MGI:97172	Mt2	Orphanet:178320	Acute lung injury	is marker for
NCBIGene:398298708	TYR	OMIA:000202-9515	Coat colour, albinism in Tufted capuchin	has phenotype
NCBIGene:388213395	PDSS2	OMIA:000913-9031	Also known as Hookless and Silkiness	has phenotype
NCBIGene:389416327	SP110	OMIA:000263-9615	Canine degenerative myelopathy	has phenotype
NCBIGene:403559	SOD1	OMIA:000263-9615	Canine degenerative myelopathy	has phenotype
NCBIGene:398298695	MC1R	OMIA:001199-46844	Coat colour, extension in Geoffroy's cat	has phenotype
NCBIGene:418195	SOX5	OMIA:000782-9031	Pea comb in chicken	has phenotype
NCBIGene:14373619	DLK1	OMIA:001354-9940	Callipyge	has phenotype
NCBIGene:389713779	HES7	OMIA:001987-9685	Tail, short and kinked (Japanese bobtail) in domestic cat	has phenotype
MGI:5528706	Tg(Amh-SMAD2*)2Tkw/? [involves: CD-1]	DOID:11427	endosalpingiosis	is model of
NCBIGene:398298693	ASIP	OMIA:000201-9897	Coat colour, agouti in impala	has phenotype
NCBIGene:200685849	TYR	OMIA:001497-452646	Marbled	has phenotype
NCBIGene:493697	MAN2B1	OMIA:000625-9685	Mannosidosis, alpha in domestic cat	has phenotype
NCBIGene:396652540	KIT	OMIA:001737-9793	Coat colour, white spotting, due to KIT in ass	has phenotype
NCBIGene:38905972	SLC39A4	OMIA:000593-9913	Lethal trait A46; Bovine hereditary zinc deficiency	has phenotype
OMIA-breed:251	Cairn Terrier (dog)	OMIM:141000	Hemangioma-Thrombocytopenia Syndrome	is model of
OMIA-breed:851	Norfolk terrier (dog)	OMIM:141000	Hemangioma-Thrombocytopenia Syndrome	is model of
OMIA-breed:154	Cavalier King Charles Spaniel (dog)	OMIM:141000	Hemangioma-Thrombocytopenia Syndrome	is model of
MGI:2177757	Htt<tm2Detl>	OMIM:141300	HFA	is model of
OMIA-breed:39	Friesian (cattle)	OMIM:600559	Hydrocephalus, Endocardial Fibroelastosis, and Cataracts	is model of
NCBIGene:388942681	SERPINB11	OMIA:001897-9796	Also known as Hoof Wall Separation Disease	has phenotype
NCBIGene:389717006	TRPV4	OMIA:000319-9685	Scottish fold	has phenotype
RGD:1595867	RT1-Ba	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
FlyBase:FBgn0004999	crip	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:1353434	Gulo	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:98263	Ccl6	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1309104	RGD1309104	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1591778	Fam115c	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:97570	Abcb1a	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:620985	Ust5r	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:735053	RT1-DMa	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:1929083	Sectm1b	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
ZFIN:ZDB-GENE-051113-60	sptan1	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1309534	RGD1309534	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:98377	Serpina3k	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:98821	Trf	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:104799	Pea15a	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:1201385	Rdh2	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
NCBIGene:595061	ela1	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:96429	Ifi204	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1307603	RGD1307603	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:88931	Apon	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1593282	RT1-Db1	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:88270	Car3	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:88610	Cyp3a13	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:620640	Cyp2d4	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:708508	Obp3	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:1920399	Clec4a3	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:3606001	Apol9a	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:3042847	Cd200r2	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:1916390	Ifi27l2b	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:628858	Olr59	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1309079	RGD1309079	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:3936	Ugt2b	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1561149	RGD1561149	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:708392	Cyp3a9	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:87921	Adh1	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1595868	RT1-CE5	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:95431	Es2	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1305347	RGD1305347	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:735096	RT1-DMb	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:88609	Cyp3a11	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:104859	Selenbp2	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:2469	Cyp2c11	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:101946	Car5a	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1593283	RT1-Da	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:3494	RT1-M3-1	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:88554	Ctla2a	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:1278325	Bcl2a1d	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1560248	RGD1560248	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:2464	Cyp2a2	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:1347050	Aldh1a7	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:2386846	Abca8a	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:98240	Scd2	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:95704	Ggta1	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:98378	Serpina3m	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:1915277	Tmem178	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1562339	RGD1562339	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:620086	Cyp2t1	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:1313258	Slfn2	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1564865	RGD1564865	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:87964	Agtr1a	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:1913357	Wfdc21	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1308736	Hmgn5b	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:3036291	Clec4a1	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
RGD:1563818	RGD1563818	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
MGI:2653678	Akr1c19	MESH:D008106	Liver Cirrhosis, Experimental	is marker for
NCBIGene:166568129	CLCN1	OMIA:000698-9796	Myotonia in horse	has phenotype
NCBIGene:200685867	MC1R	OMIA:000374-70340	Feather colour, extended black in Lesser snow goose	has phenotype
NCBIGene:200685865	MC1R	OMIA:001199-9627	Coat colour, extension in red fox	has phenotype
NCBIGene:3429615	AMN	OMIA:000565-9615	Intestinal cobalamin malabsorption due to AMN mutation in dog	has phenotype
MGI:3579847	Tbx20<tm1.1Rph>/Tbx20<+>; Nkx2-5<tm4Rph>/Nkx2-5<+> [involves: 129S1/Sv * C57BL/6]	OMIM:108800	ASD1	is model of
MGI:4822143	avc2/avc2 [involves: C57BL/6J * FVB/N]	OMIM:108800	ASD1	is model of
MGI:2175179	Ntf3<tm1Par>/Ntf3<tm1Par> [involves: 129S1/Sv]	OMIM:108800	ASD1	is model of
MGI:3522704	pta/pta [C57BL/6J-pta]	OMIM:108800	ASD1	is model of
MGI:4834658	Cyr61<tm1Lfl>/Cyr61<+> [involves: 129S4/SvJae * C57BL/6J]	OMIM:108800	ASD1	is model of
NCBIGene:4119385	ITGA2B	OMIA:001000-9796	Thrombasthenia in horse	has phenotype
NCBIGene:99218598	SLC4A2	OMIA:000755-9913	Osteopetrosis in cattle	has phenotype
NCBIGene:281167	FMO3	OMIA:001360-9913	Trimethylaminuria (fishy taint) in cattle	has phenotype
NCBIGene:388195733	GHR	OMIA:001323-9825	Dwarfism, Laron in domestic pig	has phenotype
NCBIGene:388997201	LAMA3	OMIA:001677-9913	Epidermolysis bullosa, junctionalis, LAMA3 in cattle	has phenotype
NCBIGene:403459	AP3B1	OMIA:000248-9615	Grey Collie Syndrome; Gray Collie Syndrome	has phenotype
NCBIGene:388252965	HEXA	OMIA:001461-9615	Gangliosidosis, GM2, type I	has phenotype
NCBIGene:396652539	ASIP	OMIA:000201-9793	Coat colour, agouti in ass	has phenotype
NCBIGene:388255150	TECPR2	OMIA:001975-9615	Neuroaxonal dystrophy, juvenile in dog	has phenotype
NCBIGene:3523195	TYRP1	OMIA:001249-9825	Coat colour, brown in domestic pig	has phenotype
NCBIGene:38903500	KDSR	OMIA:000939-9913	Haplotype BHM	has phenotype
NCBIGene:281688	CHRNE	OMIA:000685-9913	Myasthenic syndrome, congenital in cattle	has phenotype
NCBIGene:27949574	SLC2A9	OMIA:001033-9615	Hyperuricosuria and hyperuricemia	has phenotype
NCBIGene:388942449	DDB2	OMIA:000735-9796	Ocular squamous cell carcinoma in horse	has phenotype
NCBIGene:396177863	KIT	OMIA:001737-9838	Coat colour, white spotting, KIT-related in Arabian camel	has phenotype
NCBIGene:388249353	SLC13A1	OMIA:001315-9615	Also known as pseudoachondroplastic dysplasia	has phenotype
NCBIGene:26536015	COL1A2	OMIA:002112-9615	Osteogenesis imperfecta, COL1A2-related in dog	has phenotype
ZFIN:ZDB-FISH-150901-27842	ZFIN:ZDB-FISH-150901-27842	DOID:11574	streptococcal meningitis	is model of
ZFIN:ZDB-FISH-150901-27585	<s896Tg>/<?> [n.s.]	DOID:11574	streptococcal meningitis	is model of
ZFIN:ZDB-FISH-150901-6638	mitfa<w2>/mitfa<w2>; roy<a9>/roy<a9> [n.s.]	DOID:11574	streptococcal meningitis	is model of
ZFIN:ZDB-FISH-161101-7	<gl23Tg>/<?>; <i114Tg>/<?> [n.s.]	DOID:11574	streptococcal meningitis	is model of
RGD:2647	G8	DOID:11394	adult respiratory distress syndrome	is marker for
RGD:2325613	Mir349	DOID:11394	adult respiratory distress syndrome	is marker for
RGD:2325337	Mir26a	DOID:11394	adult respiratory distress syndrome	is marker for
RGD:2325614	Mir344-1	DOID:11394	adult respiratory distress syndrome	is marker for
MGI:2676882	Mir207	DOID:11394	adult respiratory distress syndrome	is marker for
MGI:3619357	Mir341	DOID:11394	adult respiratory distress syndrome	is marker for
NCBIGene:388257476	FASLG	OMIA:002064-9685	Autoimmune lymphoproliferative syndrome in domestic cat	has phenotype
NCBIGene:393322762	KIT	OMIA:001652-9627	Coat colour, platinum in red fox	has phenotype
NCBIGene:403789	ITGA2B	OMIA:001000-9615	Thrombasthenia in dog	has phenotype
NCBIGene:112445582	LAMA3	OMIA:001677-9796	Also known as Epitheliogenesis imperfecta.	has phenotype
NCBIGene:4324720	MC1R	OMIA:001199-9986	Coat colour, extension in rabbit	has phenotype
NCBIGene:506214	BOLA-DRA	DOID:5119	ovarian cyst	is marker for
NCBIGene:539241	BLA-DQB	DOID:5119	ovarian cyst	is marker for
NCBIGene:494318	PLA2G2D1	DOID:5119	ovarian cyst	is marker for
NCBIGene:282530	BOLA-DRB3	DOID:5119	ovarian cyst	is marker for
Orphanet:398677	SLC7A2-IT1	Orphanet:99852	Ravine syndrome	has phenotype
NCBIGene:389727538	FOXN1	OMIA:001949-9685	Hypotrichosis, with short life expectancy in domestic cat	has phenotype
OMIA-breed:29	West Highland White terrier (dog)	OMIM:613519	ATOD9	is model of
OMIA-breed:75	Labrador Retriever (dog)	OMIM:613519	ATOD9	is model of
OMIA-breed:393	Pug (dog)	OMIM:613519	ATOD9	is model of
OMIA-breed:7	Boxer (dog)	OMIM:613519	ATOD9	is model of
OMIA-breed:265	Bulldog (dog)	OMIM:613519	ATOD9	is model of
OMIA-breed:11	German Shepherd Dog (dog)	OMIM:613519	ATOD9	is model of
NCBIGene:5474234	SLC45A2	OMIA:001344-9796	Palomino	has phenotype
NCBIGene:388265261	ANXA10	OMIA:002083-9913	Abortion (embryonic lethality), ANXA10-related in cattle	has phenotype
NCBIGene:272614675	COL7A1	OMIA:000341-9913	Epidermolysis bullosa, dystrophic in cattle	has phenotype
NCBIGene:180373696	FAM83H	OMIA:001683-9615	Dry eye curly coat syndrome	has phenotype
MGI:3622418	Il4<tm1Cgn>/Il4<tm1Cgn> [NOD.Cg-H2<b> Il4<tm1Cgn>]	OMIM:270150	Sjogren's syndrome	is model of
MGI:4430601	Ccr7<tm1Rfor>/Ccr7<tm1Rfor> [B6.129P2-Ccr7<tm1Rfor>]	OMIM:270150	Sjogren's syndrome	is model of
MGI:4361456	Thbs1<tm1Hyn>/Thbs1<tm1Hyn> [involves: 129S2/SvPas * C57BL/6]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3769159	Aec1<NOD/Uf>	OMIM:270150	Sjogren's syndrome	is model of
MGI:5805456	Tg(CD2-Rorc)#Staka/0 [involves: C57BL/6]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3769160	Aec2<C57BL/6J>	OMIM:270150	Sjogren's syndrome	is model of
MGI:3576479	Aire<tm1Mmat>/Aire<tm1Mmat> [involves: C57BL/6 * CBA]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3760264	Il2<tm1Hor>/Il2<tm1Hor> [B6.129P2-Il2<tm1Hor>/J]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3799268	Fas<lpr>/Fas<lpr> [C3.MRL-Fas<lpr>]	OMIM:270150	Sjogren's syndrome	is model of
MGI:5000526	Id3<tm1Zhu>/Id3<tm1Zhu> [involves: 129S4/SvJaeSor]	OMIM:270150	Sjogren's syndrome	is model of
MGI:5883306	Il2ra<tm1Dw>/Il2ra<tm1Dw> [B6.129S4-Il2ra<tm1Dw>/J]	OMIM:270150	Sjogren's syndrome	is model of
MGI:2679967	Id3<tm1Zhu>	OMIM:270150	Sjogren's syndrome	is model of
MGI:2174925	Tgfb1<tm1Doe>/Tgfb1<tm1Doe> [involves: 129S2/SvPas * CF1]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3639605	Fas<lpr>/Fas<lpr> [MRL/MpJ-Fas<lpr>/J]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3619532	Muc19<sld>/Muc19<sld> [NFS/N-Muc19<sld>]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3771037	Aec1<NOD/Uf>/Aec1<NOD/Uf>; Aec2<NOD/Uf>/Aec2<NOD/Uf> [B6.NOD-Aec2<NOD/Uf> Aec1<NOD/Uf>]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3767418	Map3k14<aly>/Map3k14<aly> [involves: C57BL/6J]	OMIM:270150	Sjogren's syndrome	is model of
MGI:1861112	Il1r1<tm1Imx>	OMIM:270150	Sjogren's syndrome	is model of
MGI:3818860	Tg(Psp-Rbbp4)1Yoha/0 [involves: C57BL/6]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3769161	Aec2<NOD/Uf>	OMIM:270150	Sjogren's syndrome	is model of
MGI:3622411	Il4<tm1Cgn>/Il4<tm1Cgn> [NOD.129P2-Il4<tm1Cgn>]	OMIM:270150	Sjogren's syndrome	is model of
MGI:5439184	Traf3ip2<tm1.1Lix>/Traf3ip2<tm1.1Lix> [C.129-Traf3ip2<tm1.1Lix>]	OMIM:270150	Sjogren's syndrome	is model of
MGI:5634327	St14<tm2Bug>/St14<tm3Bug>; Tg(MMTV-cre)4Mam/0 [involves: 129P2/OlaHsd * 129S6/SvEvTac * C57BL/6J * FVB/NJ * N:Black Swiss]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3621814	E2f1<tm1Meg>/E2f1<tm1Meg> [NOD.Cg-E2f1<tm1Meg>]	OMIM:270150	Sjogren's syndrome	is model of
MGI:5009805	Id3<tm2.1Zhu>/Id3<tm2.1Zhu>; Tg(Lck-cre)#Zhu/0 [involves: 129S6/SvEvTac * C57BL/6 * SJL * SJL/J]	OMIM:270150	Sjogren's syndrome	is model of
MGI:5428441	Aire<tm1.1Doi>/Aire<tm1.1Doi>; Il1r1<tm1Imx>/Il1r1<+> [involves: 129S2/SvPas * 129S7/SvEvBrd * NOD]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3800222	Fas<lpr>/Fas<lpr>; Tnfrsf9<tm1Byk>/Tnfrsf9<tm1Byk> [MRL.Cg-Tnfrsf9<tm1Byk> Fas<lpr>]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3692945	Tg(Tnfsf13b)1Fma/0 [B6.Cg-Tg(Tnfsf13b)1Fma]	OMIM:270150	Sjogren's syndrome	is model of
MGI:2154534	Thbs1<tm1Hyn>	OMIM:270150	Sjogren's syndrome	is model of
MGI:1857192	Il2ra<tm1Dw>	OMIM:270150	Sjogren's syndrome	is model of
MGI:5428442	Aire<tm1.1Doi>/Aire<tm1.1Doi>; Il1r1<tm1Imx>/Il1r1<tm1Imx> [involves: 129S2/SvPas * 129S7/SvEvBrd * NOD]	OMIM:270150	Sjogren's syndrome	is model of
MGI:3769158	Aec1<C57BL/6J>	OMIM:270150	Sjogren's syndrome	is model of
MGI:4829879	Nfkbia<tm1.1Pjc>/Nfkbia<tm1.1Pjc> [involves: C57BL/6]	OMIM:270150	Sjogren's syndrome	is model of
MGI:2658880	Cyp19a1<tm1Sih>/Cyp19a1<tm1Sih> [involves: 129S/SvEv]	OMIM:270150	Sjogren's syndrome	is model of
